vendorId,productId,date,window,window_order,hourSin,hourCos,weekdaySin,weekdayCos,isWeekend,isFestivalWindow,festivalType,forecastTemperatureC,forecastRainProbability,localityTier,hotspotDensityScore,availableStock,stockoutFlag,unitsSoldNextWindow,lag1,lag7,rolling7DayMean,rolling7DayStd,rolling28DayMean,sameSlot4WeekMean,recentTrend
V104,Combo_Pack,2026-03-15,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,36.3,0.27,mixed,29,15.8,1,15.8,10.7,18.5,13.571428571428571,2.935047784024222,13.305357142857142,15.225,1.0199973157965374
V104,Combo_Pack,2026-03-15,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,36.3,0.27,mixed,29,17.2,1,17.2,15.8,15.2,13.37857142857143,2.662323615371924,13.3375,11.249999999999998,1.0030793948319723
V104,Combo_Pack,2026-03-16,morning,0,0.866,-0.5,0.0,1.0,0,0,none,34.5,0.27,mixed,29,23.6,0,19.7,17.2,14.3,13.521428571428572,2.8167571565757807,13.446428571428571,15.2,1.005577689243028
V104,Combo_Pack,2026-03-16,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,34.5,0.27,mixed,29,11.6,0,11.3,19.7,11.0,13.907142857142857,3.265546081253672,13.530357142857143,13.425,1.0278474330209846
V104,Combo_Pack,2026-03-17,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,32.0,0.28,mixed,29,18.3,1,18.3,11.3,14.4,13.928571428571429,3.2459272875472673,13.508928571428571,17.175,1.0310641110376735
V104,Combo_Pack,2026-03-17,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,32.0,0.28,mixed,29,9.6,1,9.6,18.3,10.7,14.207142857142857,3.4504100727782605,13.533928571428572,13.475000000000001,1.0497427101200687
V104,Combo_Pack,2026-03-18,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,35.3,0.27,mixed,29,13.5,1,13.5,9.6,15.9,14.128571428571428,3.5475730753960146,13.525000000000002,17.45,1.0446263533139686
V104,Combo_Pack,2026-03-18,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,35.3,0.27,mixed,29,8.2,1,8.2,13.5,8.5,13.957142857142856,3.5132089836269875,13.392857142857142,12.2,1.0421333333333334
V104,Combo_Pack,2026-03-19,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,28.5,0.16,mixed,29,13.0,1,13.0,8.2,11.8,13.935714285714285,3.5497794390544994,13.342857142857142,16.825,1.0444325481798715
V104,Combo_Pack,2026-03-19,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,28.5,0.16,mixed,29,15.3,0,14.1,13.0,11.1,14.021428571428572,3.5084904865918483,13.30892857142857,11.575000000000001,1.0535354890648063
V104,Combo_Pack,2026-03-20,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,36.6,0.21,mixed,29,13.1,1,13.1,14.1,17.2,14.235714285714286,3.406466055754996,13.43392857142857,16.125,1.0596836368470026
V104,Combo_Pack,2026-03-20,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,36.6,0.21,mixed,29,8.0,1,8.0,13.1,14.7,13.942857142857141,3.306802844885837,13.387500000000001,10.8,1.0414832599706547
V104,Combo_Pack,2026-03-21,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,33.8,0.52,mixed,29,18.5,0,17.3,8.0,16.0,13.464285714285714,3.6552611488010087,13.310714285714285,14.475,1.011537429568017
V104,Combo_Pack,2026-03-21,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,33.8,0.52,mixed,29,11.6,1,11.6,17.3,10.7,13.557142857142859,3.740159249121782,13.310714285714285,9.975,1.0185135497719346
V104,Combo_Pack,2026-03-22,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,34.1,0.31,mixed,29,19.5,0,18.0,11.6,15.8,13.621428571428572,3.6947319193743895,13.321428571428571,14.225,1.0225201072386059
V104,Combo_Pack,2026-03-22,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,34.1,0.31,mixed,29,13.3,0,12.6,18.0,17.2,13.778571428571428,3.8385050317956972,13.3375,10.475,1.0330700227607443
V104,Combo_Pack,2026-03-23,morning,0,0.866,-0.5,0.0,1.0,0,0,none,31.3,0.14,mixed,29,13.0,0,12.4,12.6,19.7,13.45,3.7180950457500104,13.307142857142859,15.350000000000001,1.0107353730542135
V104,Combo_Pack,2026-03-23,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,31.3,0.14,mixed,29,13.6,0,12.0,12.4,11.3,12.928571428571429,3.257518775299472,13.201785714285714,11.575,0.9793047477343433
V104,Combo_Pack,2026-03-24,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,36.9,0.38,mixed,29,13.6,1,13.6,12.0,18.3,12.978571428571428,3.2358992499835275,13.203571428571427,15.200000000000001,0.9829591560724912
V104,Combo_Pack,2026-03-24,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,36.9,0.38,mixed,29,7.9,1,7.9,13.6,9.6,12.642857142857142,2.86375608268213,13.258928571428571,11.05,0.9535353535353536
V104,Combo_Pack,2026-03-25,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,32.9,0.33,mixed,29,12.4,1,12.4,7.9,13.5,12.521428571428572,3.0337026301784498,13.194642857142856,15.325000000000001,0.9489782108539723
V104,Combo_Pack,2026-03-25,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,32.9,0.33,mixed,29,10.2,1,10.2,12.4,8.2,12.442857142857145,3.020625071765084,13.114285714285714,11.025,0.9488017429193901
V104,Combo_Pack,2026-03-26,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,33.5,0.08,mixed,29,13.3,1,13.3,10.2,13.0,12.585714285714285,2.8468220183909634,13.125,14.1,0.9589115646258504
V104,Combo_Pack,2026-03-26,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,33.5,0.08,mixed,29,10.9,1,10.9,13.3,14.1,12.607142857142858,2.8513058508243287,13.148214285714285,10.674999999999999,0.9588482955317127
V104,Combo_Pack,2026-03-27,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,31.6,0.08,mixed,29,15.0,1,15.0,10.9,13.1,12.37857142857143,2.8506891397394707,13.176785714285714,12.925,0.9394226860008132
V104,Combo_Pack,2026-03-27,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,31.6,0.08,mixed,29,9.3,1,9.3,15.0,8.0,12.514285714285716,2.9317511550547444,13.164285714285713,10.25,0.9506239826370051
V104,Combo_Pack,2026-03-28,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,36.4,0.26,mixed,29,13.8,1,13.8,9.3,17.3,12.607142857142858,2.795178344582322,13.123214285714285,13.575000000000001,0.9606749217580625
V104,Combo_Pack,2026-03-28,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,36.4,0.26,mixed,29,15.8,0,13.6,13.8,11.6,12.357142857142858,2.482156099261062,13.169642857142858,9.575,0.9383050847457627
V104,Combo_Pack,2026-03-29,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,35.9,0.08,mixed,29,17.2,1,17.2,13.6,18.0,12.5,2.492758743610409,13.226785714285715,13.625,0.9450519778587823
V104,Combo_Pack,2026-03-29,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,35.9,0.08,mixed,29,16.6,0,14.4,17.2,12.6,12.442857142857141,2.362760538572911,13.196428571428571,11.0,0.9428958051420838
V104,Combo_Pack,2026-03-30,morning,0,0.866,-0.5,0.0,1.0,0,0,none,33.6,0.13,mixed,29,11.9,1,11.9,14.4,12.4,12.571428571428571,2.4202442888234255,13.203571428571427,14.825000000000001,0.9521233432512849
V104,Combo_Pack,2026-03-30,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,33.6,0.13,mixed,29,14.7,0,12.6,11.9,12.0,12.535714285714286,2.426649206957274,13.119642857142859,12.05,0.9554920375663536
V104,Combo_Pack,2026-03-31,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,34.4,0.08,mixed,29,14.0,1,14.0,12.6,13.6,12.578571428571427,2.4217535196402835,13.117857142857144,14.475,0.9588891913966783
V104,Combo_Pack,2026-03-31,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,34.4,0.08,mixed,29,8.0,1,8.0,14.0,7.9,12.607142857142858,2.4370424338069734,13.082142857142857,12.475,0.9636909636909637
V104,Combo_Pack,2026-04-01,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,35.5,0.3,mixed,29,15.8,1,15.8,8.0,12.4,12.614285714285714,2.422286631980724,13.051785714285714,14.225,0.9664796825831167
V104,Combo_Pack,2026-04-01,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,35.5,0.3,mixed,29,14.1,0,11.1,15.8,10.2,12.857142857142858,2.565365256858932,13.148214285714285,12.149999999999999,0.9778622843949478
V104,Combo_Pack,2026-04-02,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,34.4,0.46,mixed,29,17.7,0,15.9,11.1,13.3,12.921428571428573,2.5042052543759166,13.15,14.725000000000001,0.9826181423139598
V104,Combo_Pack,2026-04-02,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,34.4,0.46,mixed,29,13.5,0,10.5,15.9,10.9,13.107142857142858,2.6277993968965108,13.2125,11.525,0.9920259494526288
V104,Combo_Pack,2026-04-03,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,34.6,0.1,mixed,29,12.0,1,12.0,10.5,15.0,13.078571428571427,2.6556698623101505,13.24642857142857,14.4,0.9873281207872742
V104,Combo_Pack,2026-04-03,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,34.6,0.1,mixed,29,13.7,0,12.4,12.0,9.3,12.864285714285714,2.6093344694818956,13.216071428571428,10.55,0.9733819754087285
V104,Combo_Pack,2026-04-04,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,31.9,0.36,mixed,29,15.0,1,15.0,12.4,13.8,13.085714285714287,2.4073148599975096,13.244642857142855,14.425,0.9880005393016047
V104,Combo_Pack,2026-04-04,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,31.9,0.36,mixed,29,17.7,0,15.0,15.0,13.6,13.171428571428573,2.4555834561036822,13.196428571428571,10.5,0.9981055480378892
V104,Combo_Pack,2026-04-05,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,28.7,0.1,mixed,29,16.6,1,16.6,15.0,17.2,13.271428571428572,2.502438371308632,13.241071428571429,14.675,1.0022926500337155
V104,Combo_Pack,2026-04-05,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,28.7,0.1,mixed,29,19.3,0,14.9,16.6,14.4,13.22857142857143,2.434188720143679,13.207142857142857,12.25,1.0016224986479179
V104,Combo_Pack,2026-04-06,morning,0,0.866,-0.5,0.0,1.0,0,0,none,36.2,0.18,mixed,29,14.1,1,14.1,14.9,11.9,13.264285714285716,2.4562658158761557,13.201785714285714,14.875,1.0047342080346275
V104,Combo_Pack,2026-04-06,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,36.2,0.18,mixed,29,10.4,1,10.4,14.1,12.6,13.421428571428573,2.4325290958584236,13.198214285714286,13.200000000000001,1.0169124611013396
V104,Combo_Pack,2026-04-07,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,31.7,0.26,mixed,29,18.4,1,18.4,10.4,14.0,13.264285714285716,2.5575249883303317,13.1875,14.425,1.005822613405552
V104,Combo_Pack,2026-04-07,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,31.7,0.26,mixed,29,13.9,0,12.1,18.4,8.0,13.578571428571431,2.9020360416116797,13.258928571428571,13.174999999999999,1.0241077441077444
V104,Combo_Pack,2026-04-08,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,37.8,0.3,mixed,29,15.1,0,13.6,12.1,15.8,13.871428571428572,2.470574075743584,13.283928571428572,16.025,1.0442263745127034
V104,Combo_Pack,2026-04-08,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,37.8,0.3,mixed,29,9.5,0,9.5,13.6,11.1,13.714285714285714,2.407634377704243,13.242857142857144,13.1,1.035598705501618
V104,Combo_Pack,2026-04-09,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,32.6,0.53,mixed,29,19.4,0,15.2,9.5,15.9,13.6,2.5735339366476055,13.260714285714286,15.675,1.0255857796929706
V104,Combo_Pack,2026-04-09,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,32.6,0.53,mixed,29,11.3,1,11.3,15.2,10.5,13.549999999999999,2.531873736066752,13.321428571428571,11.725,1.0171581769436997
V104,Combo_Pack,2026-04-10,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,35.5,0.04,mixed,29,16.8,0,13.7,11.3,12.0,13.607142857142858,2.4659104374884104,13.325,15.325,1.0211739480032165
V104,Combo_Pack,2026-04-10,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,35.5,0.04,mixed,29,13.9,0,12.9,13.7,12.4,13.728571428571428,2.4221505293464287,13.262500000000001,10.825,1.0351420492796553
V104,Combo_Pack,2026-04-11,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,36.2,0.41,mixed,29,19.1,1,19.1,12.9,15.0,13.764285714285714,2.404677218978158,13.230357142857143,15.225,1.0403563233904711
V104,Combo_Pack,2026-04-11,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,36.2,0.41,mixed,29,11.9,1,11.9,19.1,15.0,14.057142857142855,2.7861509942279445,13.285714285714286,11.450000000000001,1.058064516129032
V104,Combo_Pack,2026-04-12,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,32.5,0.2,mixed,29,16.7,1,16.7,11.9,16.6,13.835714285714285,2.8283202796705336,13.307142857142859,15.4,1.0397208803005904
V104,Combo_Pack,2026-04-12,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,32.5,0.2,mixed,29,12.6,0,11.1,16.7,14.9,13.842857142857143,2.835954400662564,13.323214285714286,11.4,1.0390028146361077
V104,Combo_Pack,2026-04-13,morning,0,0.866,-0.5,0.0,1.0,0,0,none,32.4,0.26,mixed,29,9.2,1,9.2,11.1,14.1,13.571428571428571,2.9079277769648884,13.214285714285714,16.175,1.027027027027027
V104,Combo_Pack,2026-04-13,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,32.4,0.26,mixed,29,16.7,0,13.4,9.2,10.4,13.221428571428572,3.1261129886142025,13.026785714285714,11.8,1.0149417409184374
V104,Combo_Pack,2026-04-14,morning,0,0.866,-0.5,0.7818,0.6235,0,1,publicHoliday,33.6,0.23,mixed,29,14.7,1,14.7,13.4,18.4,13.435714285714285,3.0188146280024815,13.064285714285715,14.675,1.02843083652269
V104,Combo_Pack,2026-04-14,evening,1,-1.0,-0.0,0.7818,0.6235,0,1,publicHoliday,33.6,0.23,mixed,29,15.9,1,15.9,14.7,12.1,13.171428571428569,2.6954173564171335,13.0,12.325000000000001,1.013186813186813
V104,Combo_Pack,2026-04-15,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,34.5,0.3,mixed,29,24.6,0,19.2,15.9,13.6,13.442857142857141,2.7695360027141143,13.112499999999999,14.925,1.0251940623723272
V104,Combo_Pack,2026-04-15,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,34.5,0.3,mixed,29,9.0,0,7.3,19.2,9.5,13.842857142857143,3.1694974815756343,13.214285714285714,13.075,1.0475675675675677
V104,Combo_Pack,2026-04-16,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,32.0,0.08,mixed,29,15.6,1,15.6,7.3,15.2,13.685714285714285,3.4440265215759713,13.198214285714286,14.95,1.0369368150453253
V104,Combo_Pack,2026-04-16,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,32.0,0.08,mixed,29,11.2,1,11.2,15.6,11.3,13.714285714285714,3.4591811265000376,13.244642857142859,11.925,1.0354590804907642
V104,Combo_Pack,2026-04-17,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,34.4,0.13,mixed,29,16.4,1,16.4,11.2,13.7,13.707142857142857,3.4646487857777464,13.192857142857141,14.674999999999999,1.0389821331889553
V104,Combo_Pack,2026-04-17,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,34.4,0.13,mixed,29,13.2,1,13.2,16.4,12.9,13.9,3.5385785933815943,13.251785714285715,11.95,1.0489152405336208
V104,Combo_Pack,2026-04-18,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,36.9,0.35,mixed,29,18.3,1,18.3,13.2,19.1,13.921428571428573,3.5329609659339845,13.344642857142857,16.475,1.0432222668272448
V104,Combo_Pack,2026-04-18,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,36.9,0.35,mixed,29,14.8,0,12.8,18.3,11.9,13.864285714285714,3.4482118315388974,13.3625,11.899999999999999,1.0375517840438326
V104,Combo_Pack,2026-04-19,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,33.8,0.5,mixed,29,11.1,1,11.1,12.8,16.7,13.928571428571429,3.4170226742068834,13.383928571428571,17.375,1.0406937958639093
V104,Combo_Pack,2026-04-19,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,33.8,0.5,mixed,29,18.1,0,16.7,11.1,11.1,13.528571428571428,3.395342640787768,13.260714285714286,11.125,1.0201992997576084
V104,Combo_Pack,2026-04-20,morning,0,0.866,-0.5,0.0,1.0,0,0,none,32.0,0.19,mixed,29,23.5,0,20.0,16.7,9.2,13.928571428571429,3.4170226742068834,13.33392857142857,15.35,1.0445962233828847
V104,Combo_Pack,2026-04-20,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,32.0,0.19,mixed,29,14.2,0,12.4,20.0,13.4,14.700000000000001,3.4857953512461446,13.469642857142857,13.474999999999998,1.0913429669892616
V104,Combo_Pack,2026-04-21,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,34.6,0.56,mixed,29,9.4,0,9.3,12.4,14.7,14.628571428571428,3.5245138391270086,13.476785714285715,16.45,1.0854644229495163
V104,Combo_Pack,2026-04-21,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,34.6,0.56,mixed,29,10.2,1,10.2,9.3,15.9,14.242857142857144,3.8007518053293468,13.4,13.775,1.0628997867803838
V104,Combo_Pack,2026-04-22,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,33.2,0.23,mixed,29,18.1,0,17.4,10.2,19.2,13.835714285714285,3.9132137378683733,13.44107142857143,14.675,1.0293609671848012
V104,Combo_Pack,2026-04-22,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,33.2,0.23,mixed,29,11.1,1,11.1,17.4,7.3,13.707142857142857,3.749556750360745,13.530357142857143,13.025,1.0130658571994193
V104,Combo_Pack,2026-04-23,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,35.2,0.13,mixed,29,12.9,0,12.8,11.1,15.6,13.978571428571428,3.3682176458611037,13.546428571428573,14.45,1.0319008700237278
V104,Combo_Pack,2026-04-23,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,35.2,0.13,mixed,29,8.6,1,8.6,12.8,11.2,13.778571428571428,3.3476004199170153,13.5375,12.6,1.0178076770874556
V104,Combo_Pack,2026-04-24,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,33.0,0.35,mixed,29,11.9,0,10.8,8.6,16.4,13.592857142857142,3.5666110365043022,13.496428571428572,14.875,1.007144747287642
V104,Combo_Pack,2026-04-24,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,33.0,0.35,mixed,29,13.4,0,10.5,10.8,13.2,13.192857142857145,3.5415043056945104,13.421428571428573,10.575000000000001,0.9829696647152741
V104,Combo_Pack,2026-04-25,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,32.9,0.03,mixed,29,17.1,1,17.1,10.5,18.3,13.0,3.6138621999185316,13.442857142857141,12.575,0.967056323060574
V104,Combo_Pack,2026-04-25,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,32.9,0.03,mixed,29,15.3,0,14.6,17.1,12.8,12.914285714285715,3.490615361851777,13.501785714285715,10.1,0.9564872371379447
V104,Combo_Pack,2026-04-26,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,32.5,0.2,mixed,29,14.3,1,14.3,14.6,11.1,13.042857142857143,3.5191157730566114,13.519642857142857,14.525000000000002,0.9647338528595958
V104,Combo_Pack,2026-04-26,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,32.5,0.2,mixed,29,11.8,0,11.2,14.3,16.7,13.271428571428572,3.486993099953151,13.467857142857142,11.2,0.9854150092813578
V104,Combo_Pack,2026-04-27,morning,0,0.866,-0.5,0.0,1.0,0,0,none,34.9,0.2,mixed,29,11.8,1,11.8,11.2,20.0,12.87857142857143,3.3791620653257035,13.410714285714286,13.75,0.9603195739014647
V104,Combo_Pack,2026-04-27,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,34.9,0.2,mixed,29,14.5,0,11.8,11.8,12.4,12.292857142857144,2.690285739960976,13.408928571428572,11.225,0.9167665468104942
V104,Combo_Pack,2026-04-28,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,34.2,0.46,mixed,29,19.2,0,15.2,11.8,9.3,12.25,2.693225118415011,13.394642857142857,13.5,0.9145447273696841
V104,Combo_Pack,2026-04-28,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,34.2,0.46,mixed,29,12.2,0,10.2,15.2,10.2,12.671428571428573,2.657479595819658,13.416071428571428,12.024999999999999,0.9444962065752697
V104,Combo_Pack,2026-04-29,morning,0,0.866,-0.5,0.9749,-0.2225,0,0,none,33.8,0.08,mixed,29,14.8,1,14.8,10.2,17.4,12.671428571428573,2.657479595819658,13.455357142857142,14.600000000000001,0.9417385534173857
V104,Combo_Pack,2026-04-29,evening,1,-1.0,-0.0,0.9749,-0.2225,0,0,none,33.8,0.08,mixed,29,17.4,0,16.5,14.8,11.1,12.485714285714286,2.377735555865367,13.4375,11.95,0.9291694352159469
V104,Combo_Pack,2026-04-30,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,31.2,0.51,mixed,29,16.5,1,16.5,16.5,12.8,12.871428571428572,2.5661790127102853,13.533928571428572,14.024999999999999,0.951048951048951
V104,Combo_Pack,2026-04-30,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,31.2,0.51,mixed,29,10.1,0,9.4,16.5,8.6,13.135714285714286,2.742712622108364,13.544642857142858,12.425,0.9698088332234673
V104,Dosa_Batter,2026-01-08,morning,0,0.866,-0.5,0.4339,-0.901,0,0,none,30.5,0.54,mixed,29,40.5,0,33.2,15.6,29.3,21.985714285714288,3.4724979133531186,21.985714285714288,22.625,1.0
V104,Dosa_Batter,2026-01-08,evening,1,-1.0,-0.0,0.4339,-0.901,0,0,none,30.5,0.54,mixed,29,21.9,0,17.0,33.2,19.6,22.264285714285712,4.187271397729286,22.733333333333334,20.375,0.9793674067867615
V104,Dosa_Batter,2026-01-09,morning,0,0.866,-0.5,-0.4339,-0.901,0,0,none,28.6,0.35,mixed,29,24.4,1,24.4,17.0,23.2,22.07857142857143,4.3682734789403,22.375,25.625,0.9867517956903432
V104,Dosa_Batter,2026-01-09,evening,1,-1.0,-0.0,-0.4339,-0.901,0,0,none,28.6,0.35,mixed,29,14.4,0,13.2,24.4,18.7,22.16428571428571,4.403601173664947,22.49411764705882,18.75,0.9853369695158397
V104,Dosa_Batter,2026-01-10,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,28.3,0.36,mixed,29,29.6,0,29.0,13.2,25.3,21.771428571428572,4.948104310110718,21.977777777777778,25.475,0.9906110067889644
V104,Dosa_Batter,2026-01-10,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,28.3,0.36,mixed,29,14.7,1,14.7,29.0,19.7,22.035714285714285,5.241198797523792,22.347368421052632,16.575,0.9860541013390753
V104,Dosa_Batter,2026-01-11,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,29.7,0.21,mixed,29,34.3,0,28.8,14.7,21.2,21.678571428571427,5.572484402632494,21.965,26.525,0.9869597736658969
V104,Dosa_Batter,2026-01-11,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,29.7,0.21,mixed,29,16.0,1,16.0,28.8,23.5,22.22142857142857,5.883768882590161,22.29047619047619,15.125,0.9969023712881863
V104,Dosa_Batter,2026-01-12,morning,0,0.866,-0.5,0.0,1.0,0,0,none,31.1,0.16,mixed,29,26.1,0,25.3,16.0,25.0,21.685714285714287,6.096008422018352,22.004545454545454,28.85,0.9855106678077139
V104,Dosa_Batter,2026-01-12,evening,1,-1.0,-0.0,0.0,1.0,0,0,none,31.1,0.16,mixed,29,16.8,1,16.8,25.3,21.9,21.707142857142856,6.10906820110189,22.14782608695652,15.225,0.9801026417634191
V104,Dosa_Batter,2026-01-13,morning,0,0.866,-0.5,0.7818,0.6235,0,0,none,32.4,0.12,mixed,29,21.5,1,21.5,16.8,24.8,21.342857142857145,6.247179583400236,21.925,26.875,0.9734484443720477
V104,Dosa_Batter,2026-01-13,evening,1,-1.0,-0.0,0.7818,0.6235,0,0,none,32.4,0.12,mixed,29,31.5,0,26.0,21.5,20.5,21.107142857142858,6.168463751611503,21.908,15.175,0.9634445342862359
V104,Dosa_Batter,2026-01-14,morning,0,0.866,-0.5,0.9749,-0.2225,0,1,harvestFestival,27.6,0.06,mixed,29,25.4,1,25.4,26.0,19.5,21.5,6.300549426591548,22.065384615384616,26.15,0.9743768520132473
V104,Dosa_Batter,2026-01-14,evening,1,-1.0,-0.0,0.9749,-0.2225,0,1,harvestFestival,27.6,0.06,mixed,29,26.9,1,26.9,25.4,15.6,21.921428571428574,6.353579072693362,22.18888888888889,18.375,0.9879462050218185
V104,Dosa_Batter,2026-01-15,morning,0,0.866,-0.5,0.4339,-0.901,0,1,harvestFestival,29.2,0.09,mixed,29,31.8,1,31.8,26.9,33.2,22.728571428571428,6.204765981011765,22.357142857142858,25.25,1.0166134185303515
V104,Dosa_Batter,2026-01-15,evening,1,-1.0,-0.0,0.4339,-0.901,0,1,harvestFestival,29.2,0.09,mixed,29,21.6,1,21.6,31.8,17.0,22.62857142857143,6.03189325699123,22.682758620689654,21.425,0.9976110845676064
V104,Dosa_Batter,2026-01-16,morning,0,0.866,-0.5,-0.4339,-0.901,0,1,harvestFestival,26.5,0.26,mixed,29,31.5,1,31.5,21.6,24.4,22.957142857142856,5.823389745832589,22.646666666666665,26.0,1.0137095756760166
V104,Dosa_Batter,2026-01-16,evening,1,-1.0,-0.0,-0.4339,-0.901,0,1,harvestFestival,26.5,0.26,mixed,29,35.0,0,27.2,31.5,13.2,23.464285714285715,6.252089760522188,22.932258064516127,22.825,1.0231999678475978
V104,Dosa_Batter,2026-01-17,morning,0,0.866,-0.5,-0.9749,-0.2225,1,0,none,34.1,0.42,mixed,29,18.8,0,17.4,27.2,29.0,24.464285714285715,5.566051928066615,23.065625,27.55,1.0606383184624615
V104,Dosa_Batter,2026-01-17,evening,1,-1.0,-0.0,-0.9749,-0.2225,1,0,none,34.1,0.42,mixed,29,16.0,1,16.0,17.4,14.7,23.635714285714283,5.700689181393524,22.893939393939394,25.425,1.032400491632788
V104,Dosa_Batter,2026-01-18,morning,0,0.866,-0.5,-0.7818,0.6235,1,0,none,29.8,0.19,mixed,29,25.6,0,24.3,16.0,28.8,23.728571428571428,5.55260556598689,22.691176470588236,26.525,1.0457179890750856
V104,Dosa_Batter,2026-01-18,evening,1,-1.0,-0.0,-0.7818,0.6235,1,0,none,29.8,0.19,mixed,29,19.6,1,19.6,24.3,16.0,23.407142857142855,5.363475378135724,22.737142857142857,22.925,1.0294672028147775
